"shot_id","shot_made_flag"
2642,0.739626169204712
2647,0.46472704410553
2663,0.399649202823639
2664,0.353164613246918
2676,0.360185146331787
2680,0.965648829936981
2681,0.447396904230118
2691,0.369319558143616
2693,0.44065523147583
2695,0.425133377313614
2704,0.224955767393112
2708,0.419438570737839
2709,0.973531901836395
2717,0.773855447769165
2722,0.479163348674774
2728,0.333047240972519
2732,0.698187947273254
2743,0.31774115562439
2752,0.334460109472275
2757,0.646511912345886
2761,0.335954397916794
2769,0.216052621603012
2771,0.294070363044739
2774,0.411730051040649
2776,0.270371526479721
2781,0.265158265829086
2793,0.403762072324753
2799,0.34933602809906
2803,0.365841597318649
2811,0.45063042640686
2818,0.266388863325119
2824,0.62873101234436
2828,0.784227073192596
2829,0.381117910146713
2830,0.379718899726868
2842,0.670869171619415
2847,0.631373882293701
2848,0.310292959213257
2868,0.397719204425812
2870,0.20721872150898
2885,0.272677719593048
2886,0.376284092664719
2889,0.558438897132874
2903,0.414910405874252
2904,0.645235002040863
2918,0.816425740718842
2919,0.225406691431999
2922,0.340932697057724
2923,0.225362077355385
2931,0.407372087240219
2945,0.273176908493042
2955,0.367987960577011
2957,0.733051538467407
2960,0.717586874961853
2963,0.424643188714981
2966,0.902806878089905
2972,0.625751495361328
2974,0.343180179595947
2982,0.211042001843452
2984,0.491451412439346
3016,0.388005673885345
3021,0.281603813171387
3023,0.901899337768555
3025,0.326149374246597
3029,0.478534370660782
3034,0.798773407936096
3038,0.417533040046692
3040,0.411169767379761
3051,0.824812650680542
3062,0.324357360601425
3069,0.352121025323868
3071,0.287816077470779
3076,0.966562867164612
3079,0.287488698959351
3081,0.230189830064774
3082,0.346663296222687
3084,0.814567148685455
3098,0.392284274101257
3104,0.526923656463623
3105,0.300504684448242
3114,0.770026445388794
3118,0.460579067468643
3122,0.276732951402664
3132,0.266152143478394
3138,0.535346150398254
3141,0.434257507324219
3156,0.714546859264374
3162,0.765901625156403
3167,0.347440749406815
3170,0.318614393472672
3171,0.14697952568531
3172,0.297390669584274
3176,0.978621304035187
3180,0.37308269739151
3189,0.267343550920486
3198,0.347838342189789
3206,0.404281765222549
3215,0.395636379718781
3222,0.812048733234406
3228,0.351533710956573
3229,0.314048320055008
3232,0.526525318622589
3233,0.192517995834351
3238,0.393665760755539
3256,0.293879210948944
3264,0.486964493989944
3273,0.299383878707886
3275,0.754085779190063
3285,0.249502390623093
3289,0.218627333641052
3294,0.247815638780594
3306,0.380711764097214
3311,0.725597083568573
3318,0.351777732372284
3322,0.683629274368286
3324,0.337327569723129
3334,0.59814977645874
3341,0.377254515886307
3345,0.201638609170914
3346,0.955564677715302
3352,0.259812146425247
3368,0.311699330806732
3371,0.121570266783237
3372,0.465195924043655
3375,0.436641186475754
3384,0.22646152973175
3387,0.318865031003952
3393,0.403944909572601
3406,0.435922354459763
3411,0.425566613674164
3412,0.592081248760223
3414,0.6764315366745
3417,0.598133444786072
3420,0.827069163322449
3423,0.832060873508453
3436,0.198097541928291
3438,0.904573261737823
3442,0.205626904964447
3443,0.436615169048309
3451,0.253703773021698
3461,0.437596291303635
3489,0.0848682597279549
3491,0.495702147483826
3510,0.604938924312592
3515,0.487787514925003
3527,0.212959513068199
3530,0.44433182477951
3540,0.304763466119766
3582,0.165976300835609
3604,0.249704524874687
3605,0.247256964445114
3609,0.399370223283768
3624,0.258497476577759
3628,0.787625908851624
3630,0.188573390245438
3641,0.178776010870934
3642,0.191378742456436
3648,0.368364900350571
3650,0.952910006046295
3652,0.856682002544403
3660,0.368266850709915
3664,0.155297011137009
3670,0.355800002813339
3672,0.382025569677353
3680,0.240708515048027
3682,0.919315755367279
3685,0.694513738155365
3686,0.425979346036911
3689,0.349511921405792
3705,0.377366423606873
3712,0.275058060884476
3713,0.267996609210968
3719,0.299273669719696
3721,0.187500491738319
3723,0.496445745229721
3724,0.17477211356163
3727,0.271017849445343
3733,0.30225196480751
3734,0.431320637464523
3742,0.202116802334785
3770,0.162213087081909
3777,0.46429768204689
3778,0.42999529838562
3780,0.489319980144501
3783,0.62744152545929
3784,0.555860877037048
3788,0.325188845396042
3790,0.395508229732513
3794,0.21087221801281
3795,0.531231641769409
3796,0.353350102901459
3801,0.456859171390533
3806,0.35816365480423
3813,0.381650358438492
3814,0.425496459007263
3818,0.202551603317261
3824,0.49135285615921
3836,0.335286796092987
3853,0.432210028171539
3855,0.32764995098114
3858,0.35104763507843
3861,0.698321104049683
3866,0.329223304986954
3870,0.465513288974762
3874,0.980370044708252
3876,0.25270202755928
3878,0.244890287518501
3890,0.51356053352356
3900,0.871756792068481
3904,0.307243555784225
3906,0.462176561355591
3907,0.430382609367371
3908,0.434024482965469
3912,0.337067246437073
3918,0.918440937995911
3923,0.925222218036652
3924,0.439717948436737
3925,0.218342706561089
3927,0.76708322763443
3955,0.978835761547089
3964,0.311031460762024
3969,0.296072244644165
3974,0.718004763126373
3976,0.387035995721817
3984,0.266257464885712
3991,0.346108853816986
3993,0.980983197689056
4009,0.526140987873077
4011,0.365271210670471
4020,0.425820350646973
4033,0.350925385951996
4041,0.312495827674866
4045,0.899254858493805
4052,0.415558218955994
4055,0.359732747077942
4056,0.339691966772079
4057,0.350113868713379
4067,0.977817714214325
4069,0.461541801691055
4077,0.334107905626297
4094,0.421178191900253
4095,0.295773297548294
4100,0.387852936983109
4119,0.319094181060791
4130,0.608331322669983
4131,0.395943522453308
4132,0.662035465240479
4134,0.726820945739746
4137,0.890807330608368
4138,0.345165759325027
4143,0.253377735614777
4145,0.319089829921722
4148,0.372530996799469
4163,0.244978159666061
4166,0.334065318107605
4169,0.762793302536011
4170,0.452962160110474
4174,0.389342904090881
4180,0.341052740812302
4199,0.976335346698761
4201,0.372151494026184
4203,0.378034830093384
4210,0.00620155083015561
4211,0.235665366053581
4213,0.977021157741547
4225,0.321100771427155
4235,0.283373355865479
4242,0.367526888847351
4245,0.396827727556229
4250,0.451059520244598
4252,0.356205523014069
4254,0.315287262201309
4263,0.284782737493515
4264,0.284782737493515
4268,0.322845637798309
4270,0.320731490850449
4282,0.822650253772736
4283,0.361289143562317
4291,0.439778000116348
4304,0.314528495073318
4306,0.217070415616035
4309,0.29958188533783
4310,0.238097220659256
4313,0.201219320297241
4314,0.337251543998718
4315,0.313113152980804
4321,0.34357100725174
4324,0.279360771179199
4325,0.352839469909668
4328,0.16414275765419
4329,0.26605436205864
4332,0.273002147674561
4337,0.432785838842392
4342,0.360719829797745
4344,0.434263288974762
4352,0.54557192325592
4355,0.338950425386429
4366,0.229028865695
4371,0.674556732177734
4372,0.323137164115906
4376,0.261379063129425
4384,0.300737023353577
4387,0.282092332839966
4389,0.416648417711258
4390,0.284198582172394
4406,0.370765954256058
4407,0.855528652667999
4409,0.981716573238373
4410,0.803527474403381
4424,0.31470113992691
4434,0.203534826636314
4452,0.222833856940269
4460,0.143327698111534
4470,0.609496653079987
4480,0.304953545331955
4496,0.978233218193054
4503,0.302862286567688
4512,0.386446595191956
4518,0.629191040992737
4519,0.410427153110504
4522,0.288161069154739
4525,0.371809035539627
4537,0.49668961763382
4546,0.271971464157104
4547,0.978585124015808
4553,0.378914088010788
4556,0.406953513622284
4558,0.823164880275726
4563,0.241027042269707
4568,0.314595103263855
4574,0.732357263565063
4578,0.1784807741642
4587,0.264009177684784
4592,0.570701897144318
4610,0.369679242372513
4615,0.322620570659637
4619,0.307794719934464
4620,0.468669444322586
4625,0.734508275985718
4635,0.37282583117485
4636,0.402520209550858
4641,0.453312158584595
4650,0.340995013713837
4653,0.897071599960327
4665,0.322090327739716
4668,0.97298675775528
4669,0.288872182369232
4670,0.233928367495537
4674,0.297376722097397
4675,0.366518527269363
4676,0.285021156072617
4679,0.246238812804222
4680,0.945509552955627
4686,0.340141505002975
4699,0.504607856273651
4713,0.636164665222168
4718,0.373670607805252
4721,0.355559021234512
4722,0.316292881965637
4724,0.359347730875015
4730,0.967254340648651
4731,0.32684263586998
4735,0.34772127866745
4743,0.294360518455505
4745,0.263921350240707
4746,0.533272087574005
4747,0.302000790834427
4748,0.356642991304398
4769,0.380557924509048
4771,0.337878733873367
4774,0.267631202936172
4784,0.340881943702698
4797,0.496143490076065
4801,0.745823085308075
4804,0.177873626351357
4820,0.299478858709335
4833,0.327778160572052
4834,0.255861878395081
4851,0.288021355867386
4859,0.317033231258392
4860,0.974125504493713
4863,0.372957050800323
4873,0.387563407421112
4881,0.252621024847031
4892,0.332606345415115
4908,0.373583316802979
4911,0.315146028995514
4915,0.223452091217041
4922,0.326226264238358
4929,0.352768272161484
4936,0.306271344423294
4939,0.540278851985931
4951,0.279691636562347
4956,0.189105778932571
4961,0.373584538698196
4964,0.340519696474075
4981,0.344570428133011
4991,0.977052330970764
4992,0.309369385242462
4997,0.358535081148148
5004,0.324675321578979
5010,0.392377436161041
5012,0.393361955881119
5015,0.172490492463112
5020,0.345628499984741
5030,0.302610278129578
5051,0.978720903396606
5052,0.342110067605972
5057,0.361321181058884
5058,0.400916695594788
5060,0.40271931886673
5061,0.271149843931198
5064,0.392969459295273
5078,0.63580596446991
5080,0.473866164684296
5088,0.493931323289871
5089,0.698678076267242
5090,0.333284050226212
5103,0.979544579982758
5108,0.454192757606506
5114,0.302664279937744
5115,0.286498606204987
5124,0.779311060905457
5137,0.470251172780991
5139,0.237108215689659
5144,0.328205227851868
5149,0.876413524150848
5157,0.415201872587204
5163,0.271283835172653
5174,0.331824749708176
5176,0.381180465221405
5179,0.264434397220612
5186,0.397519052028656
5203,0.741547524929047
5204,0.852201998233795
5206,0.185361310839653
5207,0.678670525550842
5220,0.340248256921768
5221,0.794884204864502
5224,0.350580930709839
5227,0.301313012838364
5229,0.170788466930389
5232,0.973003208637238
5240,0.756522357463837
5242,0.537990570068359
5243,0.271402627229691
5245,0.810605049133301
5248,0.432163417339325
5249,0.197502553462982
5254,0.285350769758224
5269,0.357457727193832
5272,0.401887714862823
5276,0.413831204175949
5286,0.700615346431732
5290,0.230697453022003
5308,0.286469042301178
5316,0.441581189632416
5318,0.311899602413177
5319,0.517881631851196
5320,0.572994947433472
5322,0.22790652513504
5324,0.278093814849854
5331,0.867676794528961
5336,0.977783739566803
5344,0.307649940252304
5354,0.120242238044739
5356,0.0173066798597574
5358,0.17877833545208
5361,0.403593480587006
5365,0.782340466976166
5370,0.548110127449036
5376,0.289607614278793
5383,0.390115290880203
5384,0.250679820775986
5385,0.356816560029984
5393,0.809362769126892
5397,0.476420491933823
5398,0.343973457813263
5402,0.379549831151962
5407,0.645596444606781
5409,0.382467567920685
5425,0.349985301494598
5428,0.907763421535492
5430,0.410811275243759
5442,0.433035880327225
5447,0.322437047958374
5470,0.36717963218689
5485,0.174581184983253
5493,0.247358366847038
5502,0.580706238746643
5504,0.421537190675735
5517,0.262783288955688
5522,0.348960727453232
5527,0.777452170848846
5528,0.267307192087173
5536,0.470561027526855
5545,0.296005368232727
5576,0.319801479578018
5577,0.299537867307663
5592,0.26873967051506
5594,0.319469898939133
5595,0.378809750080109
5596,0.294547021389008
5599,0.361713439226151
5606,0.324140399694443
5617,0.277967244386673
5625,0.710546553134918
5626,0.186165168881416
5627,0.641405701637268
5642,0.727951049804688
5659,0.972651541233063
5664,0.643142223358154
5666,0.860307395458221
5671,0.366555243730545
5674,0.449398577213287
5677,0.503291189670563
5681,0.361791014671326
5683,0.00410396559163928
5700,0.332762271165848
5713,0.414734363555908
5715,0.385532736778259
5718,0.303214758634567
5726,0.632426619529724
5738,0.407843589782715
5741,0.733254969120026
5743,0.868025124073029
5753,0.273264527320862
5761,0.466648250818253
5789,0.823144316673279
5797,0.389785528182983
5803,0.313748240470886
5810,0.47591245174408
5813,0.265292882919312
5817,0.280517876148224
5818,0.28920567035675
5822,0.27668422460556
5829,0.402627646923065
5846,0.516665935516357
5847,0.214306652545929
5854,0.304781675338745
5858,0.37989017367363
5863,0.212964594364166
5869,0.218223139643669
5870,0.269925683736801
5876,0.140903189778328
5881,0.22261817753315
5901,0.291679501533508
5922,0.785455822944641
5928,0.746182143688202
5933,0.337942749261856
5934,0.807210922241211
5946,0.511279225349426
5951,0.269712924957275
5955,0.351011902093887
5956,0.876049160957336
5965,0.369992524385452
5972,0.464575618505478
5981,0.289381206035614
5997,0.277015209197998
6005,0.367106944322586
6009,0.215768650174141
6010,0.313685327768326
6015,0.317074120044708
6039,0.235444948077202
6047,0.73827588558197
6051,0.0046871448867023
6056,0.360177367925644
6061,0.268649786710739
6064,0.306868433952332
6065,0.441610723733902
6070,0.32965886592865
6085,0.790827810764313
6086,0.211404234170914
6091,0.73427277803421
6097,0.228564471006393
6099,0.342701822519302
6104,0.775016605854034
6108,0.343432545661926
6109,0.322723925113678
6124,0.732199251651764
6142,0.729731440544128
6144,0.315855652093887
6150,0.248714432120323
6154,0.342950522899628
6155,0.456973165273666
6156,0.981942236423492
6158,0.352691143751144
6159,0.972109854221344
6169,0.608910620212555
6170,0.00746298488229513
6179,0.381277680397034
6184,0.837510585784912
6186,0.856665194034576
6204,0.0286943186074495
6230,0.380682349205017
6231,0.38811531662941
6232,0.979061424732208
6235,0.392044246196747
6237,0.67099004983902
6239,0.412659049034119
6263,0.27355170249939
6265,0.541398346424103
6270,0.525202512741089
6271,0.183982729911804
6278,0.326991766691208
6279,0.612791001796722
6288,0.305881440639496
6294,0.296309918165207
6295,0.251938939094543
6302,0.732349753379822
6306,0.29824835062027
6322,0.836160480976105
6324,0.413794010877609
6327,0.245292752981186
6331,0.33825421333313
6334,0.270467638969421
6338,0.614359021186829
6339,0.55812007188797
6362,0.328146457672119
6372,0.314719557762146
6375,0.825926125049591
6393,0.208498790860176
6394,0.37530705332756
6405,0.975127577781677
6406,0.343572735786438
6416,0.687638700008392
6421,0.31471586227417
6422,0.214211210608482
6440,0.978110492229462
6457,0.816478610038757
6460,0.681563973426819
6463,0.312346935272217
6474,0.807772696018219
6476,0.384964644908905
6477,0.313314378261566
6482,0.833272397518158
6488,0.28446152806282
6489,0.165797784924507
6494,0.300198882818222
6499,0.603051483631134
6507,0.388155579566956
6524,0.264726102352142
6527,0.29670450091362
6531,0.313178271055222
6536,0.317244499921799
6538,0.0494486726820469
6542,0.831928908824921
6565,0.140644580125809
6584,0.424129873514175
6588,0.349375694990158
6597,0.276266783475876
6603,0.78956526517868
6609,0.784797310829163
6613,0.807832777500153
6622,0.216007962822914
6630,0.472357302904129
6637,0.333027482032776
6639,0.832862019538879
6640,0.306478947401047
6646,0.44577693939209
6647,0.542028546333313
6648,0.984405696392059
6669,0.285420089960098
6680,0.38491690158844
6681,0.289352923631668
6684,0.261603683233261
6693,0.441405981779099
6694,0.342168480157852
6704,0.354525506496429
6706,0.37167152762413
6710,0.501867651939392
6713,0.309282213449478
6718,0.221268430352211
6732,0.434899121522903
6737,0.299696266651154
6739,0.274765014648438
6742,0.455127984285355
6746,0.754213213920593
6753,0.271210372447968
6771,0.202985897660255
6784,0.215691849589348
6790,0.970114946365356
6795,0.359707623720169
6807,0.285489559173584
6808,0.415386736392975
6818,0.441595762968063
6823,0.257505536079407
6830,0.420206844806671
6831,0.376086920499802
6832,0.403258591890335
6836,0.493291229009628
6846,0.457925975322723
6850,0.523738741874695
6854,0.352995812892914
6868,0.83920294046402
6876,0.687711715698242
6877,0.828274428844452
6881,0.194512039422989
6882,0.452333092689514
6884,0.508583128452301
6886,0.366780579090118
6901,0.431372910737991
6910,0.494673401117325
6913,0.476491808891296
6914,0.788536846637726
6918,0.804696202278137
6930,0.362284302711487
6941,0.349658846855164
6944,0.811487376689911
6945,0.368147253990173
6947,0.324396640062332
6949,0.713136672973633
6952,0.591072201728821
6963,0.863426923751831
6964,0.588814556598663
6972,0.812841415405273
6979,0.529647648334503
6981,0.337348610162735
6988,0.833284378051758
6990,0.345945209264755
6998,0.403788268566132
7004,0.434753805398941
7016,0.567882061004639
7027,0.452176481485367
7042,0.296582520008087
7056,0.276790112257004
7061,0.242470905184746
7069,0.755187094211578
7071,0.458832412958145
7088,0.777670502662659
7099,0.342664927244186
7108,0.34853133559227
7121,0.90702223777771
7125,0.834250390529633
7136,0.535191774368286
7149,0.450671583414078
7150,0.494435012340546
7151,0.275628834962845
7167,0.382153749465942
7177,0.765059053897858
7178,0.197030231356621
7183,0.717671155929565
7186,0.516442477703094
7190,0.108764722943306
7201,0.402634471654892
7202,0.333621174097061
7207,0.32198840379715
7213,0.347785264253616
7224,0.854658305644989
7225,0.264275461435318
7233,0.457757920026779
7239,0.504125714302063
7246,0.250401824712753
7248,0.36778461933136
7261,0.335992246866226
7264,0.246601596474648
7266,0.378470778465271
7274,0.290687024593353
7279,0.575164914131165
7293,0.39374977350235
7315,0.240793779492378
7322,0.376328885555267
7326,0.922878563404083
7341,0.394557654857635
7363,0.352693527936935
7365,0.781962275505066
7371,0.37276554107666
7377,0.388453811407089
7393,0.808214604854584
7405,0.347499430179596
7410,0.327767014503479
7434,0.693600475788116
7438,0.739298582077026
7447,0.694280743598938
7450,0.745592832565308
7452,0.336395889520645
7453,0.206691548228264
7455,0.165745630860329
7456,0.42495009303093
7457,0.903158724308014
7466,0.339161813259125
7470,0.839515805244446
7474,0.451009452342987
7487,0.607318520545959
7488,0.261236667633057
7492,0.610831320285797
7496,0.319107800722122
7501,0.672321379184723
7505,0.570069253444672
7512,0.291782528162003
7526,0.609144151210785
7536,0.526388704776764
7538,0.604938447475433
7539,0.431436836719513
7544,0.785903036594391
7554,0.292775720357895
7564,0.311007648706436
7566,0.745908677577972
7580,0.658719301223755
7581,0.873504161834717
7584,0.311236530542374
7587,0.326442539691925
7589,0.336878955364227
7590,0.415806144475937
7594,0.690673410892487
7597,0.312866449356079
7602,0.308711618185043
7603,0.237907752394676
7605,0.787175714969635
7609,0.316486954689026
7613,0.349465280771255
7619,0.28718826174736
7625,0.197659447789192
7626,0.483265727758408
7636,0.524527072906494
7639,0.779576420783997
7641,0.387633115053177
7643,0.856271028518677
7644,0.238553583621979
7657,0.412778258323669
7661,0.875051617622375
7666,0.298885941505432
7673,0.34358075261116
7683,0.322576940059662
7685,0.319753617048264
7699,0.444343954324722
7704,0.704471230506897
7705,0.589198112487793
7708,0.642669260501862
7728,0.29150179028511
7733,0.33563095331192
7741,0.417723476886749
7743,0.293704628944397
7745,0.378724485635757
7754,0.839284121990204
7756,0.298550635576248
7757,0.387495994567871
7770,0.797206223011017
7773,0.974039256572723
7774,0.418372213840485
7776,0.633378505706787
7777,0.266086578369141
7778,0.353756904602051
7781,0.289687633514404
7784,0.312682032585144
7789,0.925076365470886
7794,0.750290155410767
7799,0.32849133014679
7801,0.790674984455109
7818,0.237975388765335
7823,0.336792439222336
7828,0.39231926202774
7832,0.36677274107933
7839,0.374599933624268
7851,0.893487095832825
7856,0.421629756689072
7868,0.334890782833099
7869,0.351858675479889
7872,0.564720869064331
7874,0.385285168886185
7878,0.200105771422386
7888,0.372547566890717
7913,0.301041543483734
7923,0.422538310289383
7925,0.375135004520416
7926,0.488717496395111
7938,0.400535762310028
7942,0.730781614780426
7945,0.334226667881012
7954,0.772418856620789
7963,0.375856220722198
7969,0.382504224777222
7970,0.487960278987885
7977,0.383644700050354
7981,0.353394061326981
7990,0.356831520795822
8020,0.737182319164276
8023,0.421367853879929
8025,0.439946234226227
8034,0.454302698373795
8039,0.38987472653389
8046,0.310333997011185
